DO,10101,Centro de Los Heroes,,,,,,,18.6881,-69.9905,1
DO,10102,Mata Hambre,,,,,,,18.45,-69.9333,4
DO,10103,Zona Universitaria,,,,,,,18.6881,-69.9905,1
DO,10104,San Geronimo,,,,,,,18.7667,-69.4667,4
DO,10105,Ciudad Universitaria,,,,,,,18.6881,-69.9905,1
DO,10106,Los Robles,,,,,,,19.4333,-70.4,4
DO,10107,El Vergel,,,,,,,18.45,-70.0833,3
DO,10108,El Manguito,,,,,,,18.8,-70.0333,4
DO,10109,La Julia,,,,,,,18.4667,-69.9333,4
DO,10110,El Embajador,,,,,,,18.45,-69.9333,1
DO,10111,Bella Vista,,,,,,,18.45,-69.9333,4
DO,10112,Bella Vista,,,,,,,18.45,-69.9333,4
DO,10113,Sarasota,,,,,,,18.45,-69.9333,1
DO,10114,Mirador Norte,,,,,,,18.45,-69.9333,1
DO,10115,Rocamar,,,,,,,18.45,-69.9333,1
DO,10116,Ciudad Gandera,,,,,,,18.45,-69.9333,1
DO,10117,Hoduras,,,,,,,18.45,-69.9333,1
DO,10118,Los Arrecifes,,,,,,,18.45,-69.9333,1
DO,10119,Naco,,,,,,,18.45,-69.9333,1
DO,10120,La Yuca,,,,,,,18.4833,-69.9833,4
DO,10121,Arboleda (Naco),,,,,,,18.4667,-69.7833,1
DO,10122,Centro Olimpico,,,,,,,18.4667,-69.7833,1
DO,10123,Naco,,,,,,,18.4667,-69.7833,1
DO,10124,Naco,,,,,,,18.4667,-69.7833,1
DO,10125,Lopez de Vega,,,,,,,18.4667,-69.7833,1
DO,10126,Paraiso,,,,,,,18.45,-69.4167,4
DO,10127,Piantini,,,,,,,18.4667,-69.95,4
DO,10128,Carmelita,,,,,,,18.4667,-69.7833,1
DO,10129,Urbanizacion Fernandez,,,,,,,18.4667,-69.7833,1
DO,10130,Los Praditos,,,,,,,18.55,-69.8125,1
DO,10131,Los Prados,,,,,,,18.4667,-69.95,4
DO,10132,Los Prados,,,,,,,18.4667,-69.95,4
DO,10133,Castellana,,,,,,,18.55,-69.8125,1
DO,10134,San Geronimo,,,,,,,18.7667,-69.4667,4
DO,10135,Ciudad Moderna,,,,,,,18.55,-69.8125,1
DO,10136,Residencial Rosmil,,,,,,,18.55,-69.8125,1
DO,10137,Los Restauradores,,,,,,,18.55,-69.8125,1
DO,10138,Manganagua,,,,,,,18.5,-69.8833,4
DO,10139,Los Millones,,,,,,,18.55,-69.8125,1
DO,10140,Los Millones,,,,,,,18.4556,-69.95,1
DO,10141,Los Millones,,,,,,,18.4556,-69.95,1
DO,10142,Los Millones,,,,,,,18.4556,-69.95,1
DO,10143,Estela Marina ( Los Millones).,,,,,,,18.4556,-69.95,1
DO,10144,Los Millones,,,,,,,18.4556,-69.95,1
DO,10145,Ensanche Quisqueya,,,,,,,18.45,-69.95,4
DO,10146,Ensanche Quisqueya,,,,,,,18.45,-69.95,4
DO,10147,Evaristo Morales,,,,,,,18.4556,-69.95,1
DO,10148,Piantini,,,,,,,18.4667,-69.95,4
DO,10149,El Millon,,,,,,,18.4556,-69.95,1
DO,10150,Piantini,,,,,,,18.4667,-69.95,4
DO,10201,Don Bosco,,,,,,,18.4667,-69.9,1
DO,10202,Don Bosco,,,,,,,18.4667,-69.9,1
DO,10203,Miraflores,,,,,,,18.4667,-69.9,1
DO,10204,Gazcue ( Plaza de La Cultura ),,,,,,,18.4667,-69.9,1
DO,10205,Gazcue,,,,,,,18.4667,-69.9,1
DO,10206,Ensanche Independencia,,,,,,,18.4667,-69.9,4
DO,10207,La Primavera,,,,,,,18.4667,-69.9,4
DO,10208,Ciudad Nueva,,,,,,,18.4667,-69.9,4
DO,10209,Ensanche Lugo,,,,,,,18.4667,-69.9,4
DO,10210,Zona Colonial,,,,,,,18.5917,-69.8944,1
DO,10211,San Lazaro,,,,,,,18.5917,-69.8944,1
DO,10212,San Miguel,,,,,,,18.5,-70.0167,4
DO,10213,Borojol,,,,,,,19.15,-69.75,4
DO,10214,Villa Francisca,,,,,,,18.4667,-69.9,4
DO,10215,Villa Francisca,,,,,,,18.4667,-69.9,4
DO,10216,San Carlos,,,,,,,18.4833,-69.9,4
DO,10217,San Carlos,,,,,,,18.4833,-69.9,4
DO,10218,Reparto Aguedita ( Gazcue),,,,,,,18.5917,-69.8944,1
DO,10301,Mejoramiento Social,,,,,,,18.5985,-70.0136,1
DO,10302,Maria Auxiliadora,,,,,,,18.5,-69.8833,4
DO,10303,La Cienaga,,,,,,,18.6167,-70.2333,4
DO,10304,Domingo Savio,,,,,,,19.2833,-71.4,3
DO,10305,Maria Auxiliadora,,,,,,,18.5,-69.8833,4
DO,10306,Mejoramiento Social,,,,,,,18.5985,-70.0136,1
DO,10307,Villa Maria,,,,,,,18.4833,-69.9,4
DO,10308,Villa Consuelo,,,,,,,18.4833,-69.9,4
DO,10309,Villa Consuelo,,,,,,,18.4833,-69.9,4
DO,10401,Ensanche Luperon,,,,,,,18.5,-69.9,4
DO,10402,Ensanche Espaillat,,,,,,,18.5,-69.8833,4
DO,10403,Gualey,,,,,,,18.5,-69.9167,1
DO,10404,24 de Abril,,,,,,,18.5,-69.9167,1
DO,10405,Simon Bolivar,,,,,,,18.5,-69.9,4
DO,10406,Ensanche Luperon,,,,,,,18.5,-69.9,4
DO,10407,Capotillo,,,,,,,18.5,-69.9,4
DO,10408,La Zurza,,,,,,,18.5,-70.0167,4
DO,10409,Villas Agricolas,,,,,,,18.5,-69.9167,1
DO,10410,Villas Agricolas,,,,,,,18.5,-69.9,3
DO,10411,El Ensanchito,,,,,,,18.4833,-69.9,4
DO,10412,Villa Juana,,,,,,,18.4917,-69.9,1
DO,10413,Villa Juana,,,,,,,18.4917,-69.9,1
DO,10501,Trueva,,,,,,,18.4917,-69.9583,3
DO,10502,La Cuarenta,,,,,,,19.25,-70.4,4
DO,10503,Parque Isabela,,,,,,,18.6667,-70.15,3
DO,10504,Cuesta Hermosa III,,,,,,,18.7218,-70.2474,1
DO,10505,Arroyo Manzano,,,,,,,18.5083,-70.3292,3
DO,10506,Altos de Arroyo Hondo II,,,,,,,18.7218,-70.2474,1
DO,10507,La Puya,,,,,,,18.8167,-70.05,3
DO,10508,La Aldaba,,,,,,,18.65,-70.3083,3
DO,10509,Carmen Amelia,,,,,,,18.7218,-70.2474,1
DO,10510,Los Caminos,,,,,,,18.4917,-69.9292,1
DO,10511,La Fe,,,,,,,18.4833,-69.9333,4
DO,10512,La Fe,,,,,,,18.4833,-69.9333,4
DO,10513,Ens. Kennedy,,,,,,,18.4917,-69.9292,1
DO,10514,Cachiman,,,,,,,18.4917,-69.9292,1
DO,10515,Barrio Obrero,,,,,,,18.5,-69.9167,4
DO,10516,La Cementera,,,,,,,18.5,-69.9333,3
DO,10601,Constelacion,,,,,,,18.58,-70.6767,1
DO,10602,Los Jardines del Norte,,,,,,,18.58,-70.6767,1
DO,10603,Las Villas,,,,,,,18.58,-70.6767,1
DO,10604,La Esperanza,,,,,,,18.6,-70.5,4
DO,10605,Altos de Arroyo Hdo. I,,,,,,,18.58,-70.6767,1
DO,10606,Colinas del Seminario,,,,,,,18.58,-70.6767,1
DO,10607,Don Honorio,,,,,,,18.5167,-70.65,3
DO,10608,Villa Elena,,,,,,,18.4,-70.3333,3
DO,10701,Lotificacion Vista Verde,,,,,,,18.5917,-70.075,3
DO,10702,Los Girasoles,,,,,,,19.15,-70.2833,3
DO,10801,Invi,,,,,,,19.075,-70.5667,3
DO,10802,Barrio Paraiso,,,,,,,19.15,-70.7,3
DO,10803,Savica,,,,,,,18.4833,-69.8333,4
DO,10804,Altos del Oeste,,,,,,,19.1333,-70.6667,3
DO,10805,Nuevo Horizonte,,,,,,,18.7333,-71.1833,3
DO,10901,El Caliche,,,,,,,18.4833,-69.9833,4
DO,10902,Batey Bienvenido,,,,,,,18.4867,-70.0133,3
DO,10903,Villa Nazaret,,,,,,,18.4667,-70,3
DO,10904,Residencial Loyola,,,,,,,18.45,-69.9833,3
DO,10905,Ciudad Agraria,,,,,,,18.45,-70.4667,3
DO,11001,Zona Industrial de Herrera,,,,,,,19.3367,-71.3267,1
DO,11002,Barrio Enriquillo,,,,,,,19.3367,-71.3267,1
DO,11003,Barrio Buenos Aires,,,,,,,19.1,-71.6333,3
DO,11004,Luz Divina,,,,,,,19.3333,-71.45,3
DO,11005,Ens. Paraiso,,,,,,,19.4583,-71.05,3
DO,11101,16 de Agosto,,,,,,,18.65,-69.75,1
DO,11102,Residencial Jose Contreras,,,,,,,18.825,-69.4417,3
DO,11103,Km. 8,,,,,,,18.65,-69.75,1
DO,11104,Las Acacias,,,,,,,18.65,-69.75,1
DO,11105,Km. 7,,,,,,,18.5,-69.8167,3
DO,11106,San Miguel,,,,,,,18.5,-70.0167,4
DO,11107,El Pedregal,,,,,,,18.6,-70.0333,4
DO,11108,Los Cacicazgos,,,,,,,18.65,-69.75,1
DO,11109,Mirador Sur,,,,,,,18.65,-69.75,1
DO,11110,Los Maestros,,,,,,,18.4278,-70,1
DO,11111,Renacimiento,,,,,,,18.4278,-70,1
DO,11112,Urb. Real,,,,,,,18.4278,-70,1
DO,11113,Zona Industrial de Herrera,,,,,,,18.4278,-70,1
DO,11114,Ensanche Altagracia,,,,,,,18.4278,-70,1
DO,11115,Colinas de Canaan,,,,,,,18.4333,-70,3
DO,11116,Residencial Canaan,,,,,,,18.4278,-70,1
DO,11117,Puerto de Haina,,,,,,,18.425,-70,3
DO,11201,Haras Nacionales,,,,,,,18.4917,-70.0833,3
DO,11202,Marañon II,,,,,,,18.5667,-69.9167,3
DO,11203,Barrio Nuevo,,,,,,,18,-71.2167,4
DO,11204,El Fundo,,,,,,,18.5167,-70.15,4
DO,11205,Zona Industrial de La Isabela,,,,,,,18.6167,-70.1833,3
DO,11206,De Villa Mella,,,,,,,18.5833,-70.2652,1
DO,11207,El Eden,,,,,,,18.9333,-70.0667,3
DO,11301,Proyecto Ciudad,,,,,,,19.5833,-70.9833,3
DO,11302,Altos del Parque,,,,,,,18.3722,-70.3722,3
DO,11401,El Majagual,,,,,,,19.0333,-70.3,4
DO,11402,Res. Noelia,,,,,,,18.6222,-71.2111,3
DO,11403,Los Palmares,,,,,,,19.4833,-70.7333,3
DO,11404,Ensanche Cristal,,,,,,,18.525,-69.8917,3
DO,11405,Los Coordinadores,,,,,,,18.7762,-70.6357,1
DO,11501,Ensanche Ozama,,,,,,,18.4833,-69.8667,4
DO,11502,Molinuevo,,,,,,,18.7667,-70.3267,1
DO,11503,Ens. Alma Rosa (Lado Oeste),,,,,,,18.7667,-70.3267,1
DO,11504,Ens. Alma Rosa (Lado Este),,,,,,,18.7667,-70.3267,1
DO,11505,Villa Faro,,,,,,,18.5,-69.85,4
DO,11506,Urb. Italia,,,,,,,18.7667,-70.3267,1
DO,11507,Ralma,,,,,,,18.4833,-69.8333,3
DO,11508,Urb. Amanda,,,,,,,18.6,-70.5,3
DO,11509,Sol Naciente,,,,,,,19.7667,-71.5833,3
DO,11510,Res. del Este,,,,,,,18.5,-69.8167,3
DO,11511,Rep. Alma Rosa,,,,,,,18.5,-70.3333,3
DO,11512,Narcisa,,,,,,,18.5,-69.8333,3
DO,11513,Cabirma del Este I,,,,,,,18.5083,-69.9361,1
DO,11514,Res. Idalia A I,,,,,,,18.5083,-69.9361,1
DO,11515,El Cachon,,,,,,,18.5,-69.9333,4
DO,11516,Lucerna,,,,,,,18.5167,-69.85,3
DO,11517,Res. Don Oscar,,,,,,,18.5333,-69.85,3
DO,11518,Res. Amapola,,,,,,,18.5083,-69.9361,1
DO,11519,Altos de Cancino,,,,,,,18.5083,-69.9361,1
DO,11601,Calero,,,,,,,18.4833,-69.8833,4
DO,11602,La Francia,,,,,,,18.4667,-69.8667,4
DO,11603,Parque del Este I,,,,,,,18.4722,-69.9167,1
DO,11604,Parque Mirador Este,,,,,,,18.4722,-69.9167,1
DO,11605,Los Tres Ojos,,,,,,,18.4833,-69.85,4
DO,11606,Villa Olimpica,,,,,,,18.4722,-69.9167,1
DO,11704,Corales del Sur,,,,,,,18.4667,-69.825,1
DO,11705,Marbella III,,,,,,,18.4667,-69.8167,3
DO,11706,San Bartolo,,,,,,,18.4667,-69.8333,4
DO,11707,Villa Adela,,,,,,,18.4667,-69.825,1
DO,11708,Mirador Este,,,,,,,18.4667,-69.825,1
DO,11801,Issfapol,,,,,,,18.5028,-69.9139,1
DO,11802,Villa Carmen,,,,,,,18.5028,-69.9139,1
DO,11803,Res. Clarimar,,,,,,,18.5,-69.8167,3
DO,11804,Res. Fernandez Oriental,,,,,,,18.5028,-69.9139,1
DO,11805,Los Restauradores,,,,,,,18.5028,-69.9139,1
DO,11806,Ciudad del Almirante II,,,,,,,18.5028,-69.9139,1
DO,11807,Invimosa,,,,,,,18.4583,-70.0833,3
DO,11808,Batey La Balsa,,,,,,,18.5167,-69.2167,4
DO,11809,El Tamarindo,,,,,,,18.5333,-70.4833,4
DO,11901,La Milagrosa,,,,,,,18.5667,-68.9167,4
DO,11902,Vietnan,,,,,,,18.7667,-70.0333,3
DO,11903,Los Mina Norte,,,,,,,18.7278,-69.3944,1
DO,11904,Rosario Sanchez,,,,,,,18.85,-69.2333,3
DO,11905,Los 3 Brazos,,,,,,,18.7278,-69.3944,1
DO,11906,Los Mina Viejo,,,,,,,18.7278,-69.3944,1
